"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KMT2E",7.62029942926576e-32,0.470820714649535,0.821,0.677,1.2309069668093e-27
"SPOCK2",7.65874949718006e-32,-0.499622196361897,0.3,0.523,1.2371178062795e-27
"MEF2D",7.74589004692574e-32,0.399532758503739,0.34,0.136,1.25119361927991e-27
"TMBIM6",9.18383311945515e-32,-0.480089067173175,0.504,0.68,1.48346456378559e-27
"KIAA1671",1.00616419083474e-31,0.439328093519556,0.304,0.108,1.62525701745536e-27
"SPPL2A",1.04150249979368e-31,0.459645875409375,0.766,0.597,1.68233898791672e-27
"CYBA",1.13407952410698e-31,-0.403571689212078,0.898,0.944,1.83187865529001e-27
"FDX1",1.24250398802685e-31,0.479529546131412,0.554,0.38,2.00701669185978e-27
"RSRC1",1.4482314706918e-31,-0.425159345300905,0.312,0.548,2.33932829460847e-27
"NDEL1",1.53063496034261e-31,0.463480511358017,0.693,0.505,2.47243465144141e-27
"SNRPD1",1.57411335480673e-31,0.458681243531641,0.722,0.565,2.54266530201932e-27
"NSMCE1",1.77331145099311e-31,-0.354679849612162,0.955,0.964,2.86442998678917e-27
"CMC1",1.83760087822538e-31,0.512111377914362,0.713,0.574,2.96827669859745e-27
"CACYBP",2.16063029511347e-31,0.445535112834086,0.77,0.638,3.49006611569679e-27
"CTSZ",2.95324349358995e-31,-0.560603874294946,0.468,0.638,4.77037421519585e-27
"NIPSNAP2",3.2597112809524e-31,-0.462745452484935,0.525,0.724,5.26541163212242e-27
"MPZL1",3.26246832958801e-31,-0.415245487155886,0.297,0.519,5.26986509278352e-27
"ACTB",3.39074775213463e-31,-0.329098571168251,1,0.999,5.47707484402307e-27
"FOSB",3.40788818848224e-31,-0.434664306946608,0.289,0.545,5.50476179085537e-27
"UBE2J2",3.43342030677877e-31,0.440739524644555,0.598,0.402,5.54600382153974e-27
"FABP5",3.8078683132867e-31,-1.04101691889267,0.646,0.776,6.150849686452e-27
"TRAF6",3.86508877179685e-31,0.42341522979377,0.843,0.699,6.24327789308344e-27
"WIPF1",4.18870473042068e-31,-0.441430081116062,0.477,0.683,6.76601475104853e-27
"FBXO34",4.20588868457766e-31,-0.263019053269203,0.043,0.193,6.7937719921983e-27
"COTL1",4.80038826521115e-31,-0.39739366602728,0.958,0.965,7.75406716479558e-27
"ARPC1A",4.89189282497319e-31,0.37667876822279,0.477,0.257,7.90187448017919e-27
"CDC42SE2",5.11451938348712e-31,0.420521662239945,0.724,0.552,8.26148316014674e-27
"CHUK",5.166894809178e-31,0.372040493077808,0.487,0.271,8.34608518526522e-27
"PSMD14",5.78681969350987e-31,0.47397220290025,0.657,0.492,9.3474498509265e-27
"CLK1",5.85391444855986e-31,0.444007887157556,0.532,0.324,9.45582800875875e-27
"ACSL5",5.89344127045199e-31,-0.444968472417323,0.743,0.859,9.51967568416109e-27
"BCOR",6.50111868030851e-31,0.476831818831898,0.577,0.37,1.05012570043023e-26
"ENSBTAG00000052466",6.78228520208941e-31,0.45968788111619,0.473,0.272,1.0955425286935e-26
"AKAP8",6.94515940176672e-31,0.374744969764165,0.448,0.232,1.12185159816738e-26
"ENSBTAG00000054865",7.14512936606888e-31,-0.418939612939727,0.25,0.477,1.15415274650111e-26
"RAB5C",7.15413179896234e-31,0.428923216143767,0.76,0.633,1.15560690948639e-26
"ZNF622",1.01171489778513e-30,0.411681167913858,0.656,0.456,1.63422307439232e-26
"NEPRO",1.07051503111303e-30,0.363446570946775,0.345,0.15,1.72920292975687e-26
"SYNCRIP",1.09274980362336e-30,0.406187076046637,0.495,0.282,1.76511875779282e-26
"SUMO2",1.10954451538203e-30,-0.348225316657618,0.898,0.938,1.7922472556966e-26
"HSPA4",1.12740129272355e-30,-0.284855185087735,0.062,0.223,1.82109130813635e-26
"MAPK1IP1L",1.19824432253658e-30,0.422668580769439,0.623,0.421,1.93552405419334e-26
"PPM1D",1.24694741958075e-30,0.382822706509216,0.682,0.473,2.01419416684879e-26
"TRA2A",1.31026605724468e-30,0.424796303719583,0.706,0.533,2.11647276226733e-26
"PSMD4",1.34959202132854e-30,-0.387159975149931,0.424,0.642,2.179995992052e-26
"WDR83OS",1.39403721118622e-30,-0.368611836323376,0.364,0.574,2.25178830722911e-26
"MPST",1.49231210640473e-30,-0.356671245846072,0.21,0.43,2.41053174547557e-26
"IDH3A",1.66279586800075e-30,0.251541227097974,0.227,0.057,2.68591416558162e-26
"RPS19BP1",2.12173383389135e-30,-0.339371116882969,0.218,0.436,3.4272366618847e-26
"SAP30BP",2.44700607134909e-30,0.422484678490634,0.508,0.31,3.95264890705019e-26
"SPRTN",2.95061335356601e-30,0.362022204782159,0.382,0.18,4.76612575001517e-26
"SRSF6",3.64628108153589e-30,0.453804329367081,0.71,0.548,5.88983783100492e-26
"RRP15",5.36454198444647e-30,0.337749915326555,0.414,0.206,8.66534466747638e-26
"SERBP1",5.39049937839369e-30,-0.334787927519038,0.941,0.953,8.70727364591933e-26
"RPS29.1",5.53600815553578e-30,0.270967418064215,0.992,0.991,8.94231397363694e-26
"PPM1B",5.66781176397037e-30,-0.370116080542334,0.221,0.441,9.15521634234134e-26
"NDUFB2",5.75403044740782e-30,0.448986645302393,0.584,0.384,9.29448538169785e-26
"PLXNC1",6.16973528922045e-30,-0.543484456662466,0.663,0.806,9.96597341267779e-26
"TRMT6",6.38035990722145e-30,0.356676472592602,0.368,0.168,1.03061953581348e-25
"CAPNS1",6.50178173426012e-30,-0.374596570373838,0.736,0.844,1.05023280353504e-25
"ENSBTAG00000052394",8.28492060192778e-30,-0.372348033055801,0.133,0.327,1.33826322482939e-25
"PVR",9.56567656004116e-30,0.644885259350493,0.793,0.696,1.54514373474345e-25
"RIOK3",1.04288756899941e-29,0.471196198298502,0.764,0.623,1.68457629020475e-25
"CLINT1",1.15740979463746e-29,-0.485864225664933,0.709,0.836,1.86956404127788e-25
"NR3C1",1.35141663294197e-29,0.44359324698702,0.566,0.365,2.18294328719116e-25
"ATG4D",1.42089760200943e-29,-0.419786750107896,0.887,0.945,2.29517589652583e-25
"TMSB4X",1.44210429248465e-29,-0.370889620320973,1,1,2.32943106365046e-25
"SERINC1",1.67962865415432e-29,0.433856137580233,0.495,0.3,2.71310416505547e-25
"COX16",1.7996041918675e-29,0.40484475018143,0.631,0.454,2.90690065112358e-25
"DHX38",2.26557224467637e-29,0.385602157601267,0.427,0.224,3.65957884682574e-25
"MRPL46",2.43733415953774e-29,0.395728149673129,0.511,0.31,3.93702586790131e-25
"CTSB",2.72425235888969e-29,-0.441311251629382,0.716,0.855,4.40048483531452e-25
"ACSL3",3.80265482766376e-29,-0.378866489210962,0.107,0.283,6.14242834312526e-25
"PFDN4",4.37978510745312e-29,0.419096800980028,0.727,0.569,7.07466688406902e-25
"MAP4",5.19257793324006e-29,-0.424391417121254,0.299,0.524,8.38757113556266e-25
"LTV1",5.26215005706424e-29,0.302892398308929,0.283,0.101,8.49995098717587e-25
"GSPT2",5.42020332934401e-29,0.409490967519882,0.416,0.218,8.75525443788938e-25
"SCYL2",6.65608600964993e-29,-0.293458756057159,0.109,0.29,1.07515757313875e-24
"GTF3C1",6.68971043170814e-29,-0.485676141813464,0.757,0.869,1.08058892603382e-24
"TRAFD1",6.87775218317303e-29,-0.505138553620661,0.536,0.713,1.11096331014794e-24
"ZMIZ1",6.91913065120944e-29,0.503766319509483,0.676,0.513,1.11764717408986e-24
"UTP3",6.93005747377239e-29,0.391060074281264,0.534,0.325,1.11941218373845e-24
"CSNK1G3",8.56283803580221e-29,-0.43577398771436,0.669,0.834,1.38315522792313e-24
"RAB1A",9.8854518578725e-29,0.385967775797065,0.544,0.343,1.59679703860215e-24
"NDUFV3",1.04598887921907e-28,-0.367864821559843,0.23,0.438,1.68958583660256e-24
"BCL2L1",1.13780990134019e-28,0.439876011580492,0.327,0.143,1.8379043336348e-24
"UBE2E3",1.47196066743216e-28,0.432964958652797,0.664,0.491,2.37765806610318e-24
"PPIL4",1.47829659463568e-28,0.378212621589641,0.495,0.286,2.38789248931501e-24
"FOS",1.52949426025963e-28,-0.376661543626251,0.303,0.536,2.47059207859738e-24
"GNG5",2.16092124129715e-28,-0.287529610040636,0.995,0.988,3.49053608106729e-24
"ZNRF1",2.23102837939261e-28,-0.383084253552771,0.794,0.879,3.60378014123289e-24
"HNRNPU",2.34509486327796e-28,0.376728864322265,0.933,0.916,3.78803173265288e-24
"VCP",2.44607780313482e-28,-0.448985996837274,0.635,0.794,3.95114947540368e-24
"BRIX1",2.68671652671909e-28,0.397153331686194,0.498,0.29,4.33985320560934e-24
"MED4",2.91771963340017e-28,0.410889216205118,0.557,0.368,4.71299252383129e-24
"GNPDA1",4.18197109320706e-28,-0.259313210556264,0.092,0.268,6.75513790685736e-24
"CSRNP1",4.266708154215e-28,0.484478403170714,0.568,0.372,6.89201368150348e-24
"THUMPD3",4.58690467505007e-28,-0.26194572099541,0.068,0.225,7.40922712160838e-24
"PPP1R12A",4.91817945717901e-28,-0.448567241266438,0.337,0.544,7.94433527718126e-24
"IRF3",6.7894476068221e-28,-0.309323008233287,0.155,0.343,1.09669947192997e-23
"GCDH",6.83969669519816e-28,-0.379974666271036,0.165,0.358,1.10481620717536e-23
"POP4",6.8424588273893e-28,0.419333761202056,0.542,0.343,1.10526237438819e-23
"PSMB9",6.97225942009995e-28,-0.351764075137997,0.844,0.906,1.12622906412874e-23
"SUCLG2",7.22089704343486e-28,-0.441045253597587,0.535,0.706,1.16639149942603e-23
"NOL11",7.2708212661506e-28,0.455140900434747,0.52,0.34,1.17445575912131e-23
"EMC7",7.97023036616364e-28,0.41000684291837,0.667,0.497,1.28743131104641e-23
"IER5L",8.3151703787571e-28,-0.388567739034783,0.163,0.353,1.34314947128063e-23
"WDR26",8.52746921311214e-28,0.357328886594527,0.444,0.246,1.377442101994e-23
"DERL2",9.36438019520058e-28,-0.379257117333108,0.199,0.402,1.51262833293075e-23
"TMBIM1",9.38252242320221e-28,0.431654344058699,0.582,0.385,1.51555884701985e-23
"BCKDHA",9.52551228186016e-28,-0.315064830248656,0.243,0.46,1.53865599888887e-23
"MIF",1.3481277287021e-27,-0.416115624002024,0.816,0.881,2.1776307201725e-23
"HPCAL1",1.59679249440642e-27,-0.358869068304629,0.257,0.466,2.57929891621469e-23
"MYL6",2.10101219573846e-27,-0.398773249251675,0.958,0.976,3.39376499977634e-23
"ASAH1",2.17532862085208e-27,-0.342443690957351,0.193,0.394,3.51380832126236e-23
"AK2",2.2065535838198e-27,-0.295517990261181,0.143,0.33,3.56424600394413e-23
"SPCS2",2.4630165128405e-27,-0.410584225988587,0.221,0.418,3.97851057319127e-23
"H2AJ",2.49662077416616e-27,-0.390911545654848,0.809,0.909,4.03279153651059e-23
"CUL3",2.67605927174032e-27,0.415820229962901,0.596,0.412,4.32263854164214e-23
"CSRP1",3.24761644366638e-27,-0.457629080234399,0.648,0.788,5.24587484145431e-23
"TBRG1",3.4895537063147e-27,0.376859530239142,0.685,0.503,5.63667610181013e-23
"CSNK2A2",4.07121507903283e-27,0.402061568654063,0.654,0.478,6.57623371716173e-23
"ENSBTAG00000022489",4.3822901024524e-27,-0.503919791896882,0.438,0.646,7.07871320249137e-23
"N4BP2L2",5.09588445787776e-27,0.36758356038388,0.881,0.798,8.23138216480994e-23
"SAR1A",6.22768534510737e-27,0.340103114843347,0.438,0.238,1.00595801379519e-22
"C21H14orf28",7.45644146263358e-27,0.41285304645975,0.522,0.326,1.2044389894592e-22
"CCT5",8.50970167259005e-27,0.376324893931671,0.572,0.391,1.37457211117347e-22
"TREX1",9.1287306727489e-27,-0.318789475992709,0.169,0.356,1.47456386556913e-22
"MYL12A",9.49205278745547e-27,-0.479430506985426,0.844,0.894,1.53325128675768e-22
"ANKRD33B",1.05151957370266e-26,0.364950564441093,0.29,0.114,1.69851956740191e-22
"SON",1.33370169446338e-26,0.362939929038594,0.981,0.97,2.15432834706669e-22
"RPL36AL",1.39304509769243e-26,0.258594214562653,0.987,0.982,2.25018574630258e-22
"MDFIC",1.55428078613342e-26,-0.491218620067334,0.353,0.554,2.51062975384132e-22
"ENO1",1.57328761520808e-26,-0.360997759290598,0.899,0.942,2.54133148484561e-22
"CRIM1",1.8256684307135e-26,-0.44766934252422,0.371,0.571,2.94900221613151e-22
"VTI1B",1.91591979489535e-26,-0.378544501116734,0.604,0.757,3.09478524469446e-22
"RASSF2",1.95315553178901e-26,-0.381208682896297,0.227,0.43,3.15493213049879e-22
"ATAD2B",1.96388740743817e-26,0.368223412818412,0.552,0.356,3.17226732923488e-22
"ATF7IP",2.24421658404424e-26,-0.352095781138281,0.146,0.331,3.62508304820665e-22
"SLC39A10",2.45597956868641e-26,-0.395205114334914,0.129,0.306,3.96714379729916e-22
"AHNAK",2.64977375318849e-26,-0.48828541279344,0.838,0.919,4.28017954352537e-22
"PUM1",3.08861444401424e-26,0.464080002459755,0.76,0.64,4.9890389114162e-22
"ARHGAP22",3.22967514014229e-26,-0.332435386665153,0.129,0.305,5.21689425387184e-22
"APLP2",3.41487532324403e-26,-0.439808808489923,0.518,0.707,5.51604810963609e-22
"MAP3K8",3.59203009471037e-26,0.390401396212284,0.734,0.562,5.80220621198567e-22
"PPP1CC",3.71285728392392e-26,0.374972121920084,0.518,0.329,5.99737837072231e-22
"YBEY",3.95746275117124e-26,-0.39650319932609,0.683,0.796,6.3924895819669e-22
"WARS1",6.20973002401396e-26,-0.459476398177369,0.817,0.908,1.00305769077897e-21
"BZW1",7.33324117432677e-26,0.396150987753174,0.875,0.806,1.184538446889e-21
"UBXN4",7.53124804891439e-26,0.401690571409955,0.855,0.766,1.21652249734114e-21
"SESN2",9.13960725074055e-26,0.411698118965611,0.54,0.349,1.47632075921212e-21
"MRPL41",9.20720385214065e-26,-0.350946242084007,0.453,0.641,1.48723963823628e-21
"C1orf53",1.02205647180285e-25,0.362574098951638,0.344,0.165,1.65092781890314e-21
"PPP1R14A",1.02998934197024e-25,-0.459481818434179,0.849,0.91,1.66374178408453e-21
"PAXBP1",1.03060765444677e-25,0.372172626237955,0.807,0.687,1.66474054422787e-21
"COPB2",1.06504313215748e-25,-0.307748249527022,0.139,0.318,1.72036417137398e-21
"ZNF385A",1.08808876422944e-25,-0.398081421153363,0.346,0.54,1.75758978085982e-21
"IL2RG",1.10207878675717e-25,-0.437069337779894,0.485,0.672,1.78018786424886e-21
"DDX52",1.44465070072258e-25,0.355306252454229,0.511,0.32,2.33354427687718e-21
"TRAF3IP2",1.64248655360064e-25,0.269294478321997,0.196,0.052,2.65310853003112e-21
"PRDM2",1.72470359485249e-25,0.486531898295791,0.742,0.602,2.78591371676522e-21
"RBM15B",2.7099265997547e-25,0.350054197294162,0.401,0.216,4.37734443658377e-21
"ANKRD11",3.75453022355987e-25,0.382783889726602,0.903,0.815,6.06469267011626e-21
"BRI3",3.75759712853341e-25,-0.350941143486339,0.751,0.848,6.06964664172001e-21
"HNRNPAB",4.18956352656379e-25,0.457892546746206,0.69,0.548,6.76740196445849e-21
"LARP4",4.24604940001262e-25,0.364076930321395,0.391,0.205,6.85864359584039e-21
"CFLAR",4.88812086015274e-25,0.533242965978848,0.702,0.552,7.89578162540473e-21
"NIBAN1",4.9699336170884e-25,-0.395761649314859,0.602,0.769,8.02793377168289e-21
"NFE2L3",5.59986866203631e-25,-0.313437101958674,0.099,0.258,9.04546784978725e-21
"ADTRP",5.91850873268796e-25,-0.616413275978466,0.234,0.42,9.56016715591086e-21
"SLC66A3",8.21330218566838e-25,-0.441218753603825,0.27,0.458,1.32669470205101e-20
"PYCR3",9.09466020456077e-25,-0.261025682057614,0.123,0.29,1.4690604628427e-20
"IPMK",9.6455002509942e-25,0.393634449210576,0.466,0.278,1.55803765554309e-20
"MYADM",9.7204379979473e-25,-0.295232524902002,0.119,0.282,1.57014234980843e-20
"JUND",9.83190297315527e-25,-0.401190466169637,0.636,0.801,1.58814728725377e-20
"EDF1",1.01049205228979e-24,-0.309568843619872,0.931,0.953,1.6322478120637e-20
"TAP1",1.021789248822e-24,0.327393041036428,0.807,0.692,1.65049617362218e-20
"NOB1",1.03093625765751e-24,0.319194219350685,0.347,0.169,1.66527133699417e-20
"SARS1",1.14101518764333e-24,-0.405397046391021,0.508,0.672,1.84308183260026e-20
"GGA2",1.16421758172599e-24,-0.326614029375635,0.166,0.344,1.88056065976198e-20
"ST6GALNAC2",1.21151743129043e-24,-0.358903931095474,0.237,0.421,1.95696410676344e-20
"PSMC6",1.22842401202009e-24,0.371698627570688,0.528,0.346,1.98427330661605e-20
"UFM1",1.29668630763541e-24,0.363743620776829,0.549,0.359,2.09453739272348e-20
"CDC123",1.42091974720295e-24,-0.253194287980458,0.154,0.336,2.29521166765692e-20
"PPP1R15B",1.69257749521215e-24,0.451670297963072,0.592,0.415,2.73402042801618e-20
"SMIM7",1.82783011195706e-24,-0.339754092931937,0.295,0.482,2.95249397984424e-20
"PTBP1",2.32315716572265e-24,0.378331476776141,0.616,0.434,3.7525957697918e-20
"SETD5",2.48006042223471e-24,-0.335411209278864,0.145,0.319,4.00604160003572e-20
"TIMM17B",2.52005675137977e-24,-0.347451012971102,0.314,0.511,4.07064767050375e-20
"NOP2",2.77488374361585e-24,0.323482715294459,0.351,0.172,4.48226971106268e-20
"ALYREF",2.86940632868256e-24,0.487251432135319,0.85,0.798,4.63495204272093e-20
"ATAD3A",2.99963340461485e-24,0.345285860581619,0.349,0.172,4.84530783847437e-20
"NUP160",3.35232348999623e-24,0.265917306517408,0.269,0.106,5.41500813339091e-20
"EEA1",3.53079496869468e-24,-0.46585920974954,0.456,0.643,5.70329311293251e-20
"DYNC1LI1",3.68895540865578e-24,0.353201415467276,0.837,0.728,5.95876967160167e-20
"PRDX2",3.955796429658e-24,-0.355155019138338,0.855,0.904,6.38979797282658e-20
"ARHGDIA",4.89292454079831e-24,-0.369260285864723,0.545,0.71,7.90354101075151e-20
"GNB2",4.98607635584392e-24,-0.390377699537626,0.566,0.699,8.05400913759468e-20
"ELL",5.35693055306938e-24,0.304271513380539,0.384,0.2,8.65304992237296e-20
"SLC25A25",5.39086669090597e-24,0.392332954913615,0.764,0.606,8.70786696582042e-20
"CLPTM1",6.0562842421781e-24,-0.365889189643633,0.531,0.698,9.78271593639028e-20
"SESN3",6.41015603921367e-24,-0.310483017943707,0.174,0.358,1.03543250501418e-19
"NEDD8",6.91385687340475e-24,-0.353101939489327,0.646,0.767,1.11679530076107e-19
"B3GNT2",7.01185835238056e-24,0.385985890357447,0.382,0.2,1.13262547966003e-19
"SRPK1",7.04378618181712e-24,-0.284090629771599,0.109,0.269,1.13778278194892e-19
"RAD21",8.09022583440802e-24,0.380504921673449,0.692,0.543,1.30681417903193e-19
"PDCD5",9.46429562792812e-24,0.457140197018978,0.549,0.4,1.52876767277923e-19
"RAB7A",9.55252961963718e-24,0.372848445623394,0.484,0.299,1.54302010945999e-19
"RGS1",9.9811280999511e-24,0.680664696979766,0.909,0.855,1.6122516219851e-19
"SRBD1",1.02714993866181e-23,-0.287623865992131,0.102,0.262,1.65915529592042e-19
"S100B",1.11039179966005e-23,-0.487210412073135,0.32,0.507,1.79361587399088e-19
"ORMDL2",1.11395939343581e-23,-0.284985128561346,0.162,0.332,1.79937860821686e-19
"RHOG",1.22669522711188e-23,0.513910330550658,0.622,0.479,1.98148080035382e-19
"JPT1",1.3537359805719e-23,0.515232934113734,0.868,0.798,2.18668972941779e-19
"NFKBIE",1.35733676776855e-23,0.389574251721911,0.725,0.582,2.19250608097654e-19
"BCCIP",1.36937512221788e-23,0.320383245608156,0.362,0.189,2.21195163491855e-19
"TNFSF13B",1.36949142980771e-23,-0.393377203717262,0.622,0.745,2.2121395065684e-19
"BOLA",1.39853798199965e-23,-0.265799311581803,1,1,2.25905840232403e-19
"JAG1",1.58238486431529e-23,0.553908245524843,0.359,0.185,2.55602627132848e-19
"SDCBP",2.12282358275037e-23,0.303482760721276,0.301,0.131,3.42899693321667e-19
"MORC3",2.555861014675e-23,0.38903580862087,0.552,0.369,4.12848229700453e-19
"HNRNPK",3.28509307695042e-23,0.348106759630641,0.918,0.869,5.30641084719801e-19
"CENPS",3.32484636406079e-23,0.374794719002004,0.493,0.327,5.3706243318674e-19
"TMOD3",3.40082904620771e-23,0.389720074139252,0.696,0.544,5.49335915833931e-19
"NTAN1",3.7054812470847e-23,0.359395062655677,0.882,0.797,5.98546385841592e-19
"PDK1",3.75137767604778e-23,0.300252315557739,0.27,0.112,6.05960036011998e-19
"GTF2I",3.88621018639256e-23,-0.296080026699475,0.113,0.269,6.27739531407991e-19
"PNP",3.97698796644121e-23,-0.463160618047052,0.482,0.659,6.42402866219249e-19
"UBE2L3",4.14654858353301e-23,0.34919898491685,0.871,0.818,6.69791992698087e-19
"NDUFA5",4.21340209962873e-23,0.355526749487794,0.602,0.439,6.80590841153029e-19
"ALCAM",4.29872991884832e-23,0.30579030329941,0.328,0.157,6.94373843791569e-19
"SLC25A36",4.56320748869922e-23,0.354625225628996,0.537,0.358,7.37094905649585e-19
"PCBP2",4.56499287903359e-23,0.373943209596928,0.961,0.941,7.37383299750296e-19
"TRIOBP",5.45466562161105e-23,-0.256278695364426,0.108,0.266,8.81092137858833e-19
"HMGN1",5.56679828896173e-23,-0.367932093460671,0.762,0.852,8.99204927615988e-19
"YWHAG",6.16667994585387e-23,0.404886832339155,0.826,0.747,9.96103811653776e-19
"MRPL28",6.1836412554065e-23,-0.281362003328359,0.168,0.34,9.98843571985811e-19
"PCMT1",6.27405241354671e-23,-0.332719768704543,0.146,0.308,1.0134476863602e-18
"GPR183",6.48166171105351e-23,0.632189715631521,0.914,0.845,1.04698281618647e-18
"CCNI",7.17773126823297e-23,-0.273545791310619,0.974,0.959,1.15941893175767e-18
"HNRNPH1",7.54416074783819e-23,0.339170715593171,0.884,0.77,1.2186082855983e-18
"NAPG",7.56014836414276e-23,0.357260752281285,0.451,0.276,1.22119076525998e-18
"ZCCHC4",7.62187464670767e-23,0.273690465169215,0.271,0.113,1.23116141168269e-18
"PHF11",9.25825488922942e-23,-0.38376421058251,0.316,0.499,1.49548591225723e-18
"COIL",9.43203546883112e-23,0.375503412797931,0.486,0.319,1.52355668928029e-18
"SMARCE1",9.66429439618515e-23,-0.361879788087019,0.655,0.794,1.56107347381579e-18
"BLOC1S6",1.01589689436554e-22,-0.292745919537274,0.13,0.29,1.64097825346865e-18
"SRRM2",1.06046884359411e-22,0.280579495863774,0.975,0.969,1.71297532305756e-18
"SAT1",1.14848960752283e-22,-0.433874774962034,0.804,0.888,1.85515526303162e-18
"ARHGAP1",1.16377209876107e-22,-0.320732467407099,0.206,0.387,1.87984107112875e-18
"DESI2",1.21291275999419e-22,0.32392854238432,0.416,0.232,1.95921798121862e-18
"HECTD1",1.39973502014927e-22,0.3804599823113,0.704,0.553,2.26099197804711e-18
"MATR3",1.40841201649808e-22,0.319808272774774,0.886,0.825,2.27500793024935e-18
"MKRN1",1.41630515966178e-22,0.376319258880507,0.438,0.269,2.28775772440168e-18
"ATP5F1E",1.57100453967105e-22,0.278908469954037,0.964,0.944,2.53764363293065e-18
"ENSBTAG00000038619",1.89535562155055e-22,-0.357461107567015,0.27,0.459,3.06156793549061e-18
"PRPF38A",2.07315566780761e-22,0.402627320399258,0.667,0.522,3.34876835020963e-18
"RAP1B",2.14528022913317e-22,0.332776090072255,0.842,0.751,3.46527115411881e-18
"PABPN1",2.28302963324002e-22,-0.405017859777721,0.697,0.815,3.68777776657261e-18
"RSL24D1",2.3355094297224e-22,0.370731770626687,0.696,0.567,3.7725483818306e-18
"ENSBTAG00000055197",2.51462941531718e-22,-0.716503122291286,0.234,0.396,4.06188089456184e-18
"N4BP1",2.56294545840727e-22,0.511094799829792,0.807,0.688,4.13992579896527e-18
"RBM6",2.6301361106044e-22,-0.323432951769553,0.17,0.343,4.24845885945929e-18
"NGRN",3.18631487124967e-22,0.387240312995806,0.682,0.566,5.1468544115296e-18
"PAGR1",3.64287587213971e-22,-0.275203772306714,0.216,0.387,5.88433739626728e-18
"BCLAF1",3.73263344415081e-22,0.353671156386397,0.905,0.868,6.0293228023368e-18
"MPP1",4.23738732351245e-22,-0.302726356890763,0.221,0.4,6.84465174366966e-18
"PHRF1",4.74446128460013e-22,0.292087460548325,0.351,0.182,7.6637283130146e-18
"MORF4L1",4.77684369625222e-22,0.335777558272252,0.833,0.755,7.71603562255622e-18
"DLGAP4",4.89004957816678e-22,-0.366463605966647,0.28,0.451,7.89889708361279e-18
"NDUFS8",4.93526015344748e-22,-0.34763624312747,0.633,0.772,7.97192572586371e-18
"ACO1",4.97220200664519e-22,-0.391813707599438,0.309,0.491,8.03159790133398e-18
"GRAMD2A",5.37451029131173e-22,-0.294050529080419,0.131,0.293,8.68144647355585e-18
"GLIPR2",6.32956558204166e-22,-0.374342113686692,0.643,0.762,1.02241472846719e-17
"YEATS4",6.48290407347428e-22,0.389890878830378,0.44,0.27,1.0471834949883e-17
"SLC7A1",6.51893447571155e-22,0.368864029487652,0.511,0.334,1.05300348586169e-17
"SNRPG",6.91513204392175e-22,0.344098622635059,0.715,0.598,1.11700127905468e-17
"APOBEC3H",7.29673326746476e-22,-0.344906657173879,0.183,0.344,1.17864132469358e-17
"TBC1D15",7.34279616460481e-22,-0.345487925506973,0.293,0.476,1.18608186446862e-17
"CCDC59",8.92765987405497e-22,0.382771976411989,0.649,0.519,1.4420848994561e-17
"SELENOF",9.0562356271988e-22,0.374280085328545,0.586,0.437,1.46285374086142e-17
"GNB4",9.13026203904338e-22,-0.275470939092298,0.148,0.312,1.47481122716668e-17
"ENSBTAG00000024657",9.73077908351076e-22,0.3594094633601,0.838,0.745,1.57181274535949e-17
"ETV3",1.00231299263704e-21,0.421664521427906,0.971,0.932,1.61903617700661e-17
"SUB1",1.02275041389955e-21,-0.288989097091592,0.969,0.977,1.65204874357194e-17
"ARF4",1.06102544141133e-21,0.385099853917718,0.579,0.428,1.71387439551173e-17
"MEX3C",1.15427821759683e-21,0.380171218037103,0.67,0.522,1.86450560488416e-17
"MYL9",1.15583845866256e-21,-0.4048985889185,0.759,0.843,1.86702586227764e-17
"ABHD12",1.2404300831824e-21,-0.388283977811516,0.447,0.615,2.00366671336453e-17
"CDKN2AIPNL",1.29748429345238e-21,-0.25577444253807,0.21,0.396,2.09582637921362e-17
"RAB5IF",1.36551058698489e-21,0.437312451816961,0.823,0.778,2.20570925115669e-17
"ST3GAL2",1.39329831138962e-21,-0.333890734507971,0.282,0.463,2.25059476238765e-17
"PLVAP",1.4381764278753e-21,-0.387930147022636,0.275,0.456,2.32308638394697e-17
"TALDO1",1.60957655504145e-21,-0.311330364670167,0.716,0.831,2.59994900935846e-17
"OXR1",1.66479536423819e-21,-0.276206832426202,0.134,0.291,2.68914395185394e-17
"MICU1",1.66926400963679e-21,-0.295641606377632,0.135,0.294,2.69636215476631e-17
"EIF6",1.79519673902064e-21,-0.318157627083658,0.4,0.566,2.89978129254003e-17
"ZMYND11",1.86693050408378e-21,-0.312279180129435,0.289,0.476,3.01565284324652e-17
"SMAGP",1.89963861827417e-21,-0.354862242766236,0.511,0.654,3.06848626009827e-17
"SMAD4",2.25855398217681e-21,0.357696699967242,0.575,0.409,3.6482422474102e-17
"MRPL21",2.41306682035394e-21,0.321511888628499,0.579,0.418,3.89782683491772e-17
"TSG101",2.44140970838411e-21,0.323248480636879,0.451,0.289,3.94360910195286e-17
"SEPTIN11",2.5746847200795e-21,0.431028501227307,0.465,0.297,4.15888822834442e-17
"MCRS1",2.57802111907992e-21,0.327450831769248,0.511,0.344,4.1642775136498e-17
"CYRIA",2.61936274596672e-21,-0.259774898686513,0.143,0.305,4.23105664356005e-17
"GADD45B",2.75459079373726e-21,-0.390541260054321,0.845,0.915,4.4494905091238e-17
