"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MEF2D",2.96975296382867e-05,1.01542552185107,0.821,0.514,0.479704196247245
"H2AZ1",2.98200673401307e-05,1.13862689778149,0.821,0.486,0.481683547745131
"RPL17",3.14530635541045e-05,-0.804838592247052,0.75,0.986,0.50806133558945
"JMJD1C",3.21124046162601e-05,0.791493398952295,1,0.986,0.518711671766449
"UTP6",3.30773510435401e-05,0.92013767069688,0.893,0.689,0.534298451406304
"GADD45B",3.54189397517759e-05,0.94886108700302,1,0.959,0.572122133810436
"BZW1",3.65825534726053e-05,0.73661996512242,1,0.946,0.590917986242994
"ANP32A",4.16868753165502e-05,-0.860525134398662,0.393,0.797,0.673368096988236
"ST6GALNAC2",4.28818202682524e-05,-0.918915752797091,0.179,0.649,0.692670042793081
"EIF2AK2",4.29249627880803e-05,-0.850951357042174,0.143,0.595,0.693366923915862
"CLECL1",4.39959274473613e-05,-0.533810541821881,0.179,0.676,0.710666216057227
"CTSC",4.43903988060977e-05,-0.603492948010693,0.393,0.905,0.717038111914896
"PHB2",4.51303398732954e-05,-0.751342471657193,0.214,0.676,0.72899037997334
"SNX17",4.57846855490726e-05,-0.819020906516349,0.214,0.649,0.73956002567417
"PRKAR1A",4.59062257473674e-05,1.11522148963849,0.857,0.716,0.741523264497225
"PTPRC",4.63293879176013e-05,-0.867956863270154,0.5,0.892,0.748358603033014
"DYNLL2",4.70896341311094e-05,0.834792558936243,0.786,0.378,0.76063886011981
"SRSF7",4.74440795057462e-05,0.849708152796006,0.964,0.77,0.766364216256319
"SMIM5",4.84228727967954e-05,-1.18026987698051,0.321,0.73,0.782174664286636
"BHLHE40",5.13967261129578e-05,1.28652189108505,0.821,0.581,0.830211316902607
"PFDN6",5.25173029653834e-05,-0.71610188201126,0.143,0.635,0.848311994799838
"IQGAP2",5.31700465042509e-05,-0.755956954827492,0.714,0.946,0.858855761183165
"YWHAQ",6.13526085227192e-05,-0.867457428525929,0.536,0.838,0.991028685467483
"POLR2A",6.53972660698018e-05,0.992077777457404,0.929,0.689,1
"NDUFV3",7.20800211966721e-05,-0.776664724205629,0.036,0.473,1
"NCOR1",7.22309832708253e-05,-0.773038847637293,0.321,0.757,1
"TCF4",7.41363010713886e-05,-1.02327011696779,0.75,0.851,1
"CTSA",7.41413594921232e-05,-0.867978317015331,0.536,0.851,1
"CYB561A3",7.6507096127195e-05,-0.936954501506139,0.679,0.878,1
"EIF1AX",7.83717977700873e-05,1.04746155817027,0.929,0.905,1
"PSMB8",7.92224231651955e-05,-0.940009732045284,0.714,0.905,1
"AFF4",8.31406261947547e-05,0.839260436963068,0.857,0.77,1
"LCP1",8.34877532723611e-05,-1.14098683575723,0.429,0.784,1
"FTH1",8.38964074789002e-05,0.520329373569949,1,1,1
"RTN3",8.89459754599307e-05,-0.415754527511685,0.857,0.946,1
"RBM18",9.00119500249685e-05,0.994056711909063,0.679,0.351,1
"CEP350",9.16044587800779e-05,-0.754217304098233,0.179,0.635,1
"TMEM192",9.28434177237974e-05,0.371370725737265,0.25,0.014,1
"GABARAP",9.35442309100936e-05,-0.565709384088759,0.964,0.986,1
"TSPAN5",9.7999128228775e-05,-0.809604488352238,0.643,0.919,1
"GSN",9.84166495807477e-05,-0.901645524633512,0.464,0.757,1
"BOD1L1",9.94317938841328e-05,-0.796912610752851,0.357,0.743,1
"STX7",0.000100552904831248,-0.783697215193027,0.679,0.932,1
"CLIC1",0.000102245870234047,-0.608117203140795,0.429,0.811,1
"SEC61B",0.000104238002817139,0.66827813880461,1,0.973,1
"RPN2",0.000104833150559747,-0.873134761120262,0.571,0.824,1
"CAT",0.000105423982840487,-0.932966125441065,0.179,0.595,1
"SAP18",0.000108364601260871,0.724750694649173,0.964,0.878,1
"ZNF326",0.00011924718684158,0.771339784360023,0.964,0.905,1
"VAMP8",0.000119380869480024,-0.850268378272407,0.357,0.784,1
"NUCKS1",0.000119953213645158,-0.880483863812572,0.357,0.73,1
"ADAM10",0.000123794753376793,-0.876003847157952,0.214,0.649,1
"CNPY3",0.000124093607248284,-0.702240377993848,0.75,0.946,1
"PCM1",0.000130686056716261,-0.368951256466195,0.321,0.689,1
"GTF2H5",0.000131872578874994,-0.678620339937518,0.107,0.527,1
"COX6B1",0.000135642747834627,-0.705283870413494,0.643,0.892,1
"EXOSC3",0.000138269527200973,0.611112571086951,0.607,0.257,1
"ATP5F1C",0.000142499399847626,-0.722145731817103,0.321,0.77,1
"EML4",0.000142546781274045,-0.606829693243223,0.071,0.5,1
"BZW2",0.00014726756867394,1.19467820979717,0.714,0.419,1
"ATP6V1G1",0.000155405257304416,-0.674243738132847,0.571,0.892,1
"MKRN1",0.000159513350255675,0.726214668965092,0.75,0.392,1
"HSPA5",0.000164547510928958,1.18162808689958,0.964,1,1
"RAC2",0.000166951156056595,-0.845184723743367,0.821,0.892,1
"SMAD7",0.000177222544484301,0.950472465803712,0.607,0.27,1
"IRF8",0.00017905007182422,-1.04984076705927,0.607,0.865,1
"LIMD2",0.000182649725136771,-0.582075891682269,0.714,0.932,1
"B4GALT1",0.000184485624238772,0.959295496301595,0.857,0.676,1
"SNAPIN",0.000186710990546769,-0.623635526045507,0.036,0.446,1
"CNP",0.000186855272030406,-0.790142331095784,0.536,0.851,1
"UBC",0.00019106345221864,0.67581460548129,0.964,0.986,1
"IMMT",0.000192851739091533,-0.697981158433822,0.179,0.635,1
"CLK1",0.000197135190062762,0.752091679483262,0.821,0.486,1
"MAP2K3",0.000199440717218672,0.56707539099772,0.429,0.122,1
"PLEKHB2",0.000201661229433782,-0.832177591586078,0.107,0.514,1
"MAP2K1",0.000201661229433782,-0.731765155714403,0.107,0.514,1
"MYD88",0.000204287951266603,-0.867572771730166,0.25,0.662,1
"RAC1",0.000214836705190447,0.595664864036477,0.929,0.946,1
"ARHGDIB",0.000216539745812467,-0.772605082996691,0.714,0.905,1
"SF3B3",0.000217374820210943,0.668877002991757,0.75,0.473,1
"FBRSL1",0.000219994435160835,0.414383473546851,0.321,0.054,1
"NDUFB5",0.000225363447091594,-1.03024709898614,0.393,0.743,1
"SELPLG",0.000226722963573217,-0.604395632021467,0.179,0.608,1
"MCFD2",0.000228721268075549,-0.760209418856549,0.286,0.743,1
"SNX3",0.000242162278941921,-0.680566374836213,0.393,0.757,1
"EEA1",0.000248326697799553,-0.835832573358187,0.321,0.703,1
"CZIB",0.000257171005041954,-0.686715807852706,0.179,0.608,1
"UQCR10",0.000263560847228465,-0.532154801673637,0.357,0.784,1
"FLNB",0.000266266472369017,-0.779683954526128,0.321,0.757,1
"SMS",0.000267939268592154,-0.734606722097701,0.464,0.838,1
"NACA",0.000288121053166267,-0.661940136548088,0.821,1,1
"IMPA1",0.000288729862632549,-0.777722721395917,0.357,0.689,1
"RPS27",0.00029683212553554,0.330029152696821,0.964,1,1
"ITGA4",0.000304711026433642,-0.893181594380761,0.214,0.608,1
"PAPOLA",0.00030874101679957,-0.793292914769435,0.607,0.824,1
"VPS13D",0.000310484399392088,0.366025603294249,0.464,0.122,1
"ADNP",0.000324926312408533,0.689890472495913,0.679,0.324,1
"SAR1A",0.000328302989556897,0.791409747729769,0.643,0.324,1
"NDUFS2",0.000330180242922255,-0.780679069285361,0.25,0.622,1
"SUMO2",0.000336820557459126,-0.722779586088761,0.536,0.851,1
"TWF2",0.000337779877397306,-0.61703240325058,0.5,0.797,1
"PGAM1",0.000352033750382392,-1.00033746263697,0.643,0.851,1
"RAB5IF",0.000362592875013364,0.704579280872596,1,0.919,1
"UNC93B1",0.000363025309427356,-0.561764159643462,0.964,0.973,1
"RPS12",0.000363081134240856,0.256252513559498,1,1,1
"FUCA1",0.000371505406544771,-0.522762940306049,0,0.351,1
"ATP5PB",0.000372578192399624,-0.663772532243871,0.5,0.865,1
"SUPT6H",0.000376729998411883,-0.447223886838543,0.071,0.486,1
"ATP5PO",0.000399702425254473,-0.740103748367691,0.357,0.77,1
"ENSBTAG00000051845",0.000412189620354282,-0.808377999872394,0.321,0.703,1
"ENSBTAG00000011511",0.000419071207586572,-0.794079807141917,0.143,0.527,1
"HSPA8",0.000424559640730723,0.67135131780249,0.964,0.986,1
"PNRC1",0.00042475290638638,0.72257539967516,0.893,0.865,1
"BCL2L15",0.00043724572942519,-0.897541592172147,0.607,0.811,1
"SFT2D1",0.000443043229531429,-0.672817384937013,0.464,0.797,1
"ACP1",0.000446300837682202,-0.785849690941059,0.143,0.527,1
"SLC30A1",0.00046895393142072,0.344002108825709,0.25,0.027,1
"SIRT1",0.000475213584168723,0.845049389126609,0.821,0.595,1
"KMT2E",0.000476887791742348,0.681455510820446,0.929,0.635,1
"CORO1A",0.000489005227652649,-1.0218912721073,0.357,0.77,1
"AKIRIN2",0.000489615887232429,0.646981808869214,0.607,0.297,1
"SLAMF7",0.000502615599457093,-0.859252714000117,0.321,0.662,1
"GSPT2",0.000509648153152131,0.583428372238375,0.429,0.122,1
"ENSBTAG00000050846",0.000511930911620133,-0.710773859205445,0.5,0.838,1
"HSPE1",0.000519705876724671,-0.795910259733909,0.286,0.662,1
"ISCU",0.000520229522411923,0.865208086822568,0.786,0.527,1
"GAPT",0.000521970061895281,-0.576608670194801,0.107,0.486,1
"CHCHD5",0.000522108323505828,-0.563551377311103,0.393,0.77,1
"ARPC4",0.000522620553437157,-0.843591362421865,0.357,0.716,1
"PRDX5",0.000542169957044281,-0.648019312804711,0.5,0.811,1
"RAB7A",0.000552839206812177,0.963905687269426,0.679,0.419,1
"SON",0.00056193520928508,0.528924220538633,0.964,0.986,1
"SELL",0.000567369029138328,-0.638874080687668,0.821,0.946,1
"PGLS",0.000568680641689948,-0.790749153121496,0.857,0.959,1
"ZMYND11",0.000572806857360406,-0.774898910658768,0.286,0.676,1
"DUSP1",0.000590532776945798,1.03805197011243,0.643,0.338,1
"TBPL1",0.0006072602055581,0.423973496001193,0.393,0.108,1
"UNC119",0.000611269884983124,-0.741651347342123,0.321,0.743,1
"MRPL41",0.000612839529577271,-0.715076307832755,0.643,0.797,1
"POLR1F",0.000618675983417268,0.832682339393483,0.821,0.608,1
"RPS25",0.00061914293855734,-0.482132774697597,1,1,1
"GMFG",0.000621225817948105,-0.707797316548892,0.714,0.892,1
"CHMP4B",0.000623375827042632,-0.740788805798521,0.607,0.905,1
"SCAF11",0.000631470091544329,0.658159529520383,0.964,0.865,1
"VASH1",0.000632285707864308,-0.684092823628975,0.179,0.568,1
"PTPN1",0.000632379622118321,-0.697444985035144,0.464,0.824,1
"ARHGAP27",0.000636777789892597,-0.740289956514184,0.214,0.635,1
"SMIM7",0.00064769305522263,-0.764367936948187,0.321,0.676,1
"RPLP1",0.000654193746785283,0.287332675065699,1,1,1
"TRMT112",0.000688509342784207,-0.765004156018795,0.214,0.541,1
"PHF3",0.000694024430693093,-0.58087262410055,0.357,0.703,1
"CANX",0.000709410982464156,-0.690974320148815,0.679,0.892,1
"LY75",0.00071568229418747,-0.514328711152106,0,0.324,1
"MOB1A",0.000729843563338505,0.700021891274466,0.786,0.514,1
"NDUFS3",0.000738482362184668,0.551801899610111,0.607,0.297,1
"CDKN2AIPNL",0.000748005008069983,-0.606671308965674,0.179,0.541,1
"UBL3",0.000748005008069983,-0.829324193436871,0.179,0.541,1
"UPF3B",0.000753565636471373,-0.666143390182214,0.321,0.703,1
"RPL36AL",0.000770171340405778,-0.58288140888427,0.857,0.986,1
"THRAP3",0.000784990780294166,-0.761948277451718,0.464,0.784,1
"NAA20",0.000794094783084219,-0.551759618641711,0.179,0.541,1
"CAPNS1",0.000798209598691984,-0.562378253575169,0.714,0.905,1
"HERPUD1",0.000803948880260976,0.737072504173413,0.929,0.77,1
"OPTN",0.000810635467023766,-0.820288541168666,0.464,0.824,1
"HNRNPH1",0.000820092318771413,0.728148584438475,0.964,0.878,1
"SLC15A4",0.000826829396288251,-0.528624228203748,0.393,0.743,1
"MSRB1",0.000833993725219975,-0.976025885964828,0.464,0.73,1
"PTPN6",0.000834375896052105,-0.801271035601789,0.821,0.973,1
"ATP5MG",0.000835398639780295,-0.54553110179612,0.929,0.959,1
"MSN",0.000853880693197977,-0.520665397512351,0.286,0.676,1
"APRT",0.000866390106076683,-0.704645585662982,0.643,0.865,1
"CCT7",0.000875236356894868,-0.486071258796027,0.179,0.595,1
"POMP",0.000876885985895229,0.892923617455162,0.857,0.757,1
"USO1",0.000880527838117965,-0.579881433241335,0.071,0.446,1
"REV3L",0.000896714863147094,0.743870956594223,0.5,0.203,1
"PJA2",0.000902659152330827,-0.760549950514614,0.214,0.568,1
"ALDOA",0.000905687565942593,-0.469857426383795,0.393,0.757,1
"SUCLG1",0.000909255218506135,-0.692552359729017,0.429,0.784,1
"PSMB9",0.00091357645605516,-0.68249528465523,0.714,0.905,1
"U2AF1",0.000916808303063955,0.635421830686286,0.929,0.838,1
"PSMD13",0.000927438571345885,-0.630288010263203,0.214,0.581,1
"THOC2",0.000961118402216321,-0.72483631481991,0.321,0.676,1
"ARL2",0.000974796021923724,-0.603037986714787,0.143,0.473,1
"BRK1",0.000980113244304141,-0.6206156223681,0.5,0.797,1
"PIM3",0.000981425886815689,0.952442023745481,0.964,0.946,1
"PPP2R5C",0.000985429277238457,-0.499976056063496,0,0.311,1
"ATF7IP",0.000985490279625205,-0.580216026440031,0,0.311,1
"SNRPC",0.000998901997653934,0.620137095053654,0.893,0.716,1
"KANSL2",0.000999299868721071,0.706559178890795,0.571,0.257,1
"TMBIM4",0.000999397647778481,-0.583615979248905,0.607,0.932,1
"MANBAL",0.00101315229077679,-0.611635417090709,0.179,0.527,1
"PRRC2C",0.00109050428105449,-0.638970427394367,0.679,0.932,1
"BOLA",0.00109225738174297,-0.49489650917507,1,1,1
"GLIPR1",0.00109637054215582,-0.70066520669905,0.214,0.595,1
"ATP5MC1",0.00109736273025805,-0.695644300318254,0.393,0.689,1
"EMILIN2",0.00110119126917104,0.401963656564341,0.286,0.054,1
"RYBP",0.00111318321100566,0.410259130137658,0.643,0.311,1
"GGNBP2",0.00113107246909213,1.01510782356841,0.893,0.743,1
"BID",0.0011404035217348,-0.682378292137827,0.286,0.649,1
"UBE2A",0.00115338303445391,0.633559792243928,0.679,0.392,1
"REPS1",0.00118429773847173,-0.578856066862925,0.036,0.365,1
"SRGAP2",0.00120773084551491,-0.622411381240017,0.179,0.527,1
"CCDC50",0.00120911365832395,-0.744618558416095,0.821,0.946,1
"RBX1",0.00121183143843899,-0.589303872106337,0.357,0.784,1
"MVP",0.00121699146107103,-0.861501453575997,0.179,0.486,1
"ZNRF1",0.00122391382280323,-0.808556256922884,0.75,0.892,1
"PLEKHJ1",0.00126835887100301,-0.588458631279253,0.143,0.486,1
"HSBP1",0.00127966968690924,-0.699113985436545,0.143,0.473,1
"HUWE1",0.00128068143990269,-0.662736523866092,0.25,0.581,1
"PPP1R12A",0.00128068143990269,-0.712654408583955,0.25,0.581,1
"RPIA",0.00128068143990269,0.402132704162956,0.75,0.392,1
"NDUFB3",0.00129851000275502,-0.53452338454226,0.143,0.541,1
"ACAA1",0.00131096493236408,-0.830640113568908,0.607,0.797,1
"ARHGDIA",0.00131481446262679,-0.681789270836979,0.429,0.824,1
"B3GNT5",0.00135014430264141,-0.49619006060349,0,0.297,1
"OXR1",0.00135014430264141,-0.518467942573583,0,0.297,1
"SFPQ",0.0013617391535687,0.649470672336736,0.964,0.905,1
"ENSBTAG00000046324",0.00136807592366749,-0.702972699188945,0.25,0.608,1
"MRPL55",0.00142098257427,0.607840124559946,0.643,0.419,1
"TXLNG",0.00145106087595051,0.902697760631282,0.571,0.297,1
"POLR2G",0.00145590929786556,-0.581978610826324,0.107,0.459,1
"H2AJ",0.00148493402985888,-0.670522316549442,0.75,0.946,1
"ST3GAL5",0.00149082588086276,-0.511874901332532,0.071,0.405,1
"SASH3",0.00149492232556787,-0.73452525353007,0.143,0.5,1
"NDUFS4",0.00150616688107689,-0.531601350015161,0.036,0.351,1
"RAB11B",0.00152942762727759,-0.574871766491768,0.143,0.473,1
"HNRNPA3",0.00154495602587484,-0.784659236884712,0.25,0.568,1
"UGP2",0.00156632895394081,-0.698263771332603,0.464,0.757,1
"NCBP2",0.00157012682650224,-0.504838587770245,0.107,0.446,1
"EZR",0.00157153908852883,0.816145341669094,0.929,0.932,1
"DHRS11",0.00157240975790793,-0.697413894068051,0.286,0.608,1
"MED28",0.00162533611762854,0.467080452874929,0.286,0.068,1
"VTI1B",0.0016391531325837,-0.587337503579968,0.286,0.662,1
"PAK2",0.00164195017788054,-0.736465514850309,0.571,0.784,1
"CREB3L2",0.001667907385277,-0.536759536392221,0.179,0.554,1
"NDUFAF3",0.0017221762161649,-0.588944316643936,0.5,0.757,1
"ZFAND5",0.00172800943164305,0.846822315791797,0.714,0.459,1
"TOMM7",0.00179724003693229,-0.724935906022589,0.536,0.77,1
"TBCA",0.00182174763425255,-0.511125326150151,0.071,0.392,1
"ANXA2",0.00184055903525083,-0.438518159482459,0,0.284,1
"UHRF1",0.00184066910100333,-0.50663892244098,0,0.284,1
"HIKESHI",0.00185607203454738,-0.532721429358569,0.143,0.486,1
"ENSBTAG00000031905",0.00188669829335266,0.257215269700105,0.179,0.014,1
"TIPARP",0.00191653083947227,0.70507062609322,0.893,0.824,1
"KDM4B",0.00203985557520878,-0.446251404870424,0.036,0.324,1
"EIF3J",0.00204400879111493,0.55440375103409,0.929,0.635,1
"ENSBTAG00000047121",0.00204901054193105,1.08057191852961,0.75,0.568,1
"TIMM8B",0.00205174198875216,-0.57257644714144,0.143,0.5,1
"CAMLG",0.00205216864549066,0.560095917925119,0.643,0.392,1
"ACTG1",0.00206080650314481,-1.00187806039908,0.786,0.905,1
"TCIRG1",0.0020784381238214,-0.834358747715974,0.393,0.662,1
"GRP",0.00208412933664401,0.74867658344383,0.571,0.27,1
"CWC25",0.00210555586936256,0.811811850680471,0.679,0.486,1
"WDR55",0.00217814337977478,-0.486857518363111,0.107,0.446,1
"GLRX",0.00220962281641787,-0.355767036696809,0.679,0.919,1
"PTP4A1",0.00221346421435076,0.805372447292074,0.75,0.514,1
"SET",0.00224541351300301,0.501098437339398,1,0.959,1
"P2RY6",0.00225697532513038,-0.719934811774522,0.286,0.622,1
"PSME2",0.00226250761638334,-0.685864446196226,0.536,0.784,1
"DTD1",0.00227921423161974,-0.527631181757588,0.25,0.581,1
"CRY2",0.00230533202833227,0.418996469736135,0.286,0.068,1
"PCNP",0.00233970033703428,-0.541669298073491,0.286,0.635,1
"SPCS2",0.00234132930402041,-0.521342462011175,0.536,0.865,1
"PDIA6",0.00234951731105954,-0.393819697120485,0.5,0.784,1
"PICALM",0.00235368280170192,-0.587662727971305,0.179,0.5,1
"SMARCE1",0.00235615271575147,-0.618312543749291,0.393,0.77,1
"PHYH",0.00236061766210171,-0.480588009530399,0.071,0.378,1
"NME1",0.00236599531262033,-0.288789848648825,0.393,0.689,1
"PPIA",0.0023778204816112,-0.619620999370811,0.536,0.797,1
"ABHD17A",0.00242596626206946,-0.576271065173883,0.464,0.757,1
"YTHDC2",0.00243466762602077,-0.528088474753177,0.071,0.378,1
"BABAM1",0.00249754497348445,-0.440302332463496,0,0.27,1
"TUBB4B",0.00250221717941605,1.24552875226268,0.857,0.662,1
"TPI1",0.00254502567954845,-0.790366117231458,0.571,0.824,1
"CYBC1",0.0026277486630182,-0.54204967788523,0.214,0.527,1
"NDUFA11",0.0026283542815265,-0.606791396283208,0.464,0.784,1
"CYB561D2",0.00263028844078415,-0.527344428030098,0.179,0.5,1
"TASOR",0.00267082501437035,-0.464110760784759,0.071,0.405,1
"ENSBTAG00000055240",0.00269527461405213,-0.830194758501517,0.107,0.405,1
"PPP3R1",0.00271658744487039,-0.560022363090288,0.071,0.392,1
"SLC25A16",0.00271658744487039,0.583533242424214,0.5,0.23,1
"CALM1",0.00273842929486066,0.538571094922277,0.964,1,1
"TAB1",0.00277622896942735,-0.544628224997758,0.107,0.405,1
"PPP2CA",0.00279961519353594,0.71075361310677,0.821,0.743,1
"BAIAP2",0.00282813807179497,0.909409196375708,0.75,0.554,1
"BTK",0.00283444404916482,-0.520308195609259,0.036,0.311,1
"FEZ2",0.00283548807028613,-0.431472258676046,0.036,0.324,1
"SEPTIN1",0.00283781684113082,-0.454935616044174,0.071,0.378,1
"STK24",0.00285563152652787,-0.761679363017662,0.357,0.649,1
"LYN",0.00287008591074502,-0.639165908651362,0.5,0.784,1
"SRRM1",0.00287457900684467,0.623018041904261,0.964,0.946,1
"APH1A",0.00288540800526492,-0.455887288514291,0.071,0.392,1
"PPP1R14A",0.00290556176443767,-0.661796920678773,0.5,0.797,1
"EMC3",0.00290556176443767,0.599076652882646,0.786,0.689,1
"FGR",0.00293631584469278,-0.649275112964144,0.179,0.5,1
"DTNBP1",0.00294105022791394,-0.600553186322577,0.393,0.676,1
"TNFRSF21",0.00295404689694242,-0.613670492197903,0.071,0.365,1
"BANF1",0.00297826758381589,-0.764811862108226,0.286,0.581,1
"TMEM50A",0.003004593250901,-0.643845587789995,0.429,0.689,1
"SNRPB",0.00301032008357604,0.612081459146987,0.929,0.905,1
"TMPO",0.00304585817131774,-0.428041938338438,0.071,0.365,1
"DUSP5",0.00305691444709782,0.904396287968554,0.679,0.432,1
"PSMD12",0.00305850120843982,0.516609931744828,0.821,0.77,1
"NDUFB7",0.00307396273612374,-0.468869604246022,0.679,0.865,1
"TRNT1",0.00310807289842592,-0.385940024630103,0.071,0.378,1
"C1H3orf70",0.00312434830154709,0.446553383911627,0.429,0.176,1
"GNPDA1",0.00312434830154709,-0.505541789801727,0.036,0.324,1
"ZNF655",0.00312434830154709,-0.405393073416231,0.036,0.324,1
"DLD",0.00312780910742025,-0.401977672360427,0.036,0.311,1
"SEPTIN6",0.00316729654940282,-0.275443120531662,0.357,0.703,1
"CD83",0.0031803142880751,0.687203640111803,0.536,0.257,1
"OSER1",0.00319656961525245,0.531072169494974,0.536,0.297,1
"MIDN",0.00321339761996658,0.759912470174127,0.679,0.419,1
"EIF4E2",0.00321531751772533,-0.463114951436727,0.107,0.405,1
"TMEM147",0.00322367979968046,-0.491748962735275,0.786,0.919,1
"CHMP4A",0.00322644123197406,-0.45249011841834,0.036,0.324,1
"SNRPG",0.00328515275818588,-0.660580451488117,0.536,0.757,1
"RSBN1",0.00330435423463457,0.680021963687618,0.679,0.432,1
"ETS1",0.00331312272098115,-0.554944128401493,0.321,0.649,1
"CHRAC1",0.00332039142103085,0.664140226655982,0.536,0.27,1
"TBC1D1",0.00335149388275353,0.545961773584278,0.571,0.324,1
"ARF4",0.00337135468583874,0.735660815149161,0.75,0.554,1
"MRPL3",0.00337341995519602,-0.384244264910468,0,0.257,1
"FKBP5",0.00337341995519602,-0.390176576857742,0,0.257,1
"CRIP1",0.00338883473006051,-0.781447612057917,0.679,0.905,1
"PAIP2",0.00341187909162322,-0.612618010391523,0.607,0.878,1
"TAOK3",0.00342699817732193,-0.556286285744646,0.179,0.514,1
"RESF1",0.00345659030016096,-0.576968737539048,0.179,0.5,1
"TAGLN2",0.00346141400143638,-0.556791218738295,0.25,0.568,1
"CTSS",0.0034926369286479,-0.521887801007531,1,1,1
"KCNK1",0.00349677114522961,-0.560368152169741,0.357,0.649,1
"PHF20L1",0.00361529876360982,-0.550059456564638,0.286,0.595,1
"EPB41L3",0.00361543082811711,-0.623028562244693,0.179,0.514,1
"OCIAD1",0.00361799332552793,-0.583823939829184,0.536,0.743,1
"BOLA-DMB",0.00361814790020794,-0.387842528477875,0.536,0.797,1
"ATXN10",0.00365226270196336,-0.455268018752568,0.107,0.446,1
"JAK1",0.00366190371803909,-0.54322374721569,0.607,0.824,1
"RPL38",0.00366447718971862,0.336735057635999,0.964,1,1
"NAP1L4",0.00368350653929382,-0.452647090359954,0.071,0.351,1
