"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HMOX2",0,1.12173434217386,0.814,0.443,0
"RBBP6",0,1.03578843036901,0.97,0.88,0
"ARID5B",2.24355773893497e-307,-0.76353299709153,0.153,0.501,3.62401881570166e-303
"CCL4",5.33205277996197e-306,1.36510074902497,0.477,0.146,8.61286485547258e-302
"TMEM158",5.46755544788178e-306,1.10919362290124,0.831,0.538,8.83174231496344e-302
"TPM4",8.26256621363495e-306,-0.826901278255333,0.761,0.904,1.33465232048845e-301
"SNRPB2",1.58832860366352e-304,0.636295677007704,0.912,0.781,2.56562719349768e-300
"POLR1F",3.33066649700765e-304,0.929888640872954,0.907,0.753,5.38002559261645e-300
"EMILIN2",5.50787826560587e-303,0.740425078855769,0.887,0.673,8.89687576243316e-299
"ACTG1",4.64532288623038e-302,-0.599914279279999,0.996,0.998,7.50359005812793e-298
"HNRNPDL",5.65751197411743e-302,0.647114410500817,0.993,0.976,9.13857909179188e-298
"TRAFD1",2.32549912539173e-297,-0.778208605746714,0.316,0.638,3.75637873724526e-293
"TNFAIP8",6.09187307451391e-297,0.874475402862384,0.871,0.685,9.84020257726232e-293
"DDX5",1.23041810733626e-293,0.584924363585947,0.997,0.998,1.98749436878027e-289
"SHISA5",2.65733606399688e-293,-0.648923228804665,0.747,0.91,4.29239494417417e-289
"RABGEF1",7.39068563068054e-290,0.690254968441281,0.823,0.567,1.19381744992383e-285
"CCDC88A",1.35418080489575e-289,-0.985982384534378,0.883,0.955,2.1874082541481e-285
"COPS9",2.22729721456297e-283,0.539479161412716,0.965,0.919,3.59775319068357e-279
"KIAA1671",6.44400595863089e-278,0.641725099483917,0.545,0.207,1.04090028249765e-273
"ARPC4",4.89178937243878e-277,-0.722559100915556,0.782,0.892,7.90170737330036e-273
"PDE4B",8.24623467645846e-277,0.754916991891945,0.813,0.53,1.33201428728834e-272
"SQSTM1",2.99048670572629e-276,1.18240169611676,0.967,0.938,4.83053317575968e-272
"BHLHE40",5.7488259379679e-275,0.87451421060233,0.863,0.682,9.28607853759955e-271
"CAP1",1.1680219550985e-274,-0.750055750756812,0.562,0.778,1.8867058640706e-270
"PVR",2.34432085748612e-273,1.10012875248492,0.855,0.716,3.78678148109733e-269
"COA3",3.54823243817177e-273,-0.526590861323375,0.16,0.481,5.73145985737886e-269
"KCNK6",3.74641109945311e-273,-0.753555774682286,0.346,0.648,6.05157784894661e-269
"BASP1",4.06212356195704e-273,-0.62603937619033,0.997,0.997,6.56154818962921e-269
"CD83",1.02489449909683e-267,0.652385277336846,0.989,0.986,1.65551208439111e-263
"MEF2D",7.71144814733004e-266,0.643374183067651,0.66,0.338,1.24563021923822e-261
"DDX21",1.19747024152674e-264,0.632268253466453,0.886,0.716,1.93427368113814e-260
"POMP",1.97460921764692e-263,0.577564240629957,0.937,0.854,3.18958626926507e-259
"ETV6",4.54997762287592e-261,-0.65677051945415,0.614,0.832,7.34957885423148e-257
"ARHGAP30",1.39913148370947e-259,-0.676825436683047,0.446,0.721,2.2600170856359e-255
"EIF1AX",5.60284136518457e-259,0.661385501958399,0.926,0.838,9.05026965718263e-255
"MAP3K14",6.73215023685452e-259,-0.502811599116223,0.096,0.396,1.08744422775911e-254
"LAMP3",1.67723204955981e-256,-0.754162647208221,0.816,0.908,2.70923292965396e-252
"ASAP1",5.13068086342602e-255,-0.76762744844372,0.355,0.648,8.28758879869205e-251
"NUCKS1",7.02546400698097e-252,-0.577665033010791,0.284,0.603,1.13482320104764e-247
"ATRX",1.13298861391439e-251,-0.748553565188907,0.514,0.768,1.83011650805591e-247
"MTDH",2.79747067031297e-251,0.562210366754165,0.978,0.935,4.51875437375654e-247
"TNFAIP3",4.81903316364519e-251,1.14987369987331,0.908,0.806,7.78418426923608e-247
"AZIN1",2.92561122469153e-250,0.648994643840441,0.784,0.541,4.72573981124423e-246
"NOP58",5.61339321265721e-250,0.635435363507246,0.681,0.397,9.06731405640519e-246
"KLF5",1.2881037061668e-248,0.674788112995381,0.39,0.104,2.08067391657123e-244
"TAF5L",1.14925862139238e-247,0.530599073189567,0.61,0.291,1.85639745113511e-243
"CXCL16",5.39512622995247e-247,-0.731611091595361,0.86,0.917,8.71474739924222e-243
"PAK1IP1",2.59563444245e-246,0.596607474297384,0.835,0.605,4.19272831488949e-242
"IRF2",5.3868639222628e-246,-0.551579395636443,0.144,0.444,8.70140129363109e-242
"RAB7A",1.80653310850348e-245,0.692001287721444,0.695,0.434,2.91809293016567e-241
"SMARCA5",2.14224496190485e-245,0.591870960656684,0.95,0.889,3.46036828696491e-241
"TRA2B",2.15744404946967e-245,0.615199187512618,0.949,0.87,3.48491937310835e-241
"DPH3",2.51572159856038e-245,0.606617187958782,0.871,0.674,4.06364509815459e-241
"PPM1B",1.68996828385256e-244,-0.525255564801674,0.108,0.394,2.72980576890703e-240
"PLXNC1",2.43692136256931e-243,-0.747621673604608,0.55,0.774,3.9363590769582e-239
"DEPDC7",1.31985543674257e-242,0.914241813398848,0.712,0.456,2.13196248697027e-238
"NCOA7",4.21145624752667e-242,-0.67063277020485,0.307,0.603,6.80276527662984e-238
"PFKFB3",1.3170410259815e-241,0.639847513049982,0.571,0.26,2.12741636926792e-237
"FNBP1",1.85400501935e-240,-0.723847604291441,0.89,0.947,2.99477430775606e-236
"PSMD12",4.04701611434807e-238,0.561200504579915,0.905,0.778,6.53714512950643e-234
"GTF3C1",8.60163169839554e-238,-0.71696966401722,0.688,0.848,1.38942156824183e-233
"RASSF5",3.18450087523623e-237,0.887016863231277,0.729,0.485,5.14392426376908e-233
"RPL37",2.55831660269582e-236,0.282757577927982,0.998,0.995,4.13244880833455e-232
"SFPQ",2.0558355277925e-235,0.746536197386143,0.943,0.879,3.32079112804323e-231
"RAP1B",9.46693343789951e-235,0.59190192034776,0.918,0.804,1.52919375822391e-230
"MDFIC",1.32126135540444e-234,-0.649481402036538,0.302,0.593,2.13423346738479e-230
"ODC1",4.55339815326232e-233,0.76410452845808,0.817,0.604,7.35510403696463e-229
"CDKN1A",1.43041555150032e-232,0.732570127447021,0.985,0.963,2.31055024033847e-228
"BRD4",1.10640544191551e-230,-0.527735394480075,0.361,0.649,1.78717671032612e-226
"HNRNPM",3.2378564229079e-230,0.531600092692381,0.963,0.927,5.23010947992312e-226
"CCT8",2.97440854742779e-229,0.560040469975479,0.867,0.719,4.80456212666012e-225
"B3GNT2",1.19503712001536e-228,0.715055104360924,0.694,0.427,1.9303434599608e-224
"NDFIP1",1.70178465296659e-227,0.531763781650512,0.649,0.363,2.74889274993694e-223
"GNG5",3.25191347594199e-225,-0.555287587962439,0.986,0.985,5.2528158376891e-221
"TAX1BP3",8.90476789489206e-225,-0.531443792543391,0.183,0.47,1.43838715806192e-220
"RBM25",1.18637971613414e-224,0.655792245837534,0.939,0.874,1.91635915547148e-220
"TAMALIN",3.922395229228e-224,0.912249477715735,0.914,0.778,6.33584501377199e-220
"ARHGAP22",5.25603067374225e-224,-0.560816665451275,0.186,0.477,8.49006634729585e-220
"HIVEP1",5.83908349828026e-224,-0.523832022950948,0.178,0.473,9.43187157477211e-220
"CORO1C",6.23736289844908e-223,-0.5838628856816,0.274,0.562,1.00752122898648e-218
"RAP1A",9.86554833647266e-223,-0.460665883548202,0.154,0.441,1.59358202279043e-218
"CCNL1",1.08330399301795e-222,0.572691234271655,0.975,0.93,1.74986093992189e-218
"BRK1",2.46159319327459e-222,-0.520982348414075,0.741,0.873,3.97621148509644e-218
"TIPARP",7.62618471414716e-222,0.717864004274886,0.822,0.586,1.23185761687619e-217
"PABPN1",1.7613144630632e-219,-0.578500976804242,0.67,0.838,2.84505125218598e-215
"ZNF622",2.01111693150532e-219,0.512277437027542,0.737,0.488,3.24855717946055e-215
"TBC1D8",3.35757386036623e-218,-0.583006918998738,0.313,0.597,5.42348905664958e-214
"N4BP1",9.57036137672257e-218,0.662340512754585,0.858,0.666,1.545900473182e-213
"MYO9A",2.26041459234394e-217,-0.60434078229396,0.294,0.589,3.65124769101316e-213
"CCR7",2.75591164065807e-217,-1.10075660941165,0.516,0.737,4.45162407315498e-213
"PHACTR2",1.44333865442423e-216,-0.395427027243866,0.098,0.371,2.33142492849146e-212
"PARP1",3.04044836469539e-216,0.687428914621704,0.711,0.472,4.91123624349246e-212
"IRF1",5.16267698862231e-214,0.84242413722166,0.91,0.821,8.33927213972162e-210
"ZNF366",2.59715468137542e-213,-0.474847549164854,0.095,0.359,4.19518395682571e-209
"ARPP19",9.14420188539982e-213,0.499975811423805,0.853,0.687,1.47706293054863e-208
"PSME2",2.046147988179e-212,-0.543268333446044,0.917,0.966,3.30514284530554e-208
"RSRC1",2.10514735492277e-212,-0.580942099107853,0.223,0.506,3.40044452240675e-208
"ENSBTAG00000046324",6.5662959862301e-212,-0.594212663680129,0.399,0.646,1.06065379065575e-207
"TSC22D1.1",1.36308213599513e-208,-0.688446813986046,0.435,0.677,2.20178657427293e-204
"KCTD20",2.25119242104444e-208,-0.823870626079483,0.586,0.773,3.63635111771309e-204
"USP18",8.14874186766156e-208,0.556529699527248,0.837,0.647,1.31626627388337e-203
"SNRPD3",1.35930038938712e-207,0.512210785547851,0.888,0.753,2.19567791897701e-203
"CCDC6",1.3671948488874e-206,0.557391315829072,0.662,0.384,2.20842983940781e-202
"MEDAG",1.58544081951456e-206,0.843091828753508,0.231,0.024,2.56096255576187e-202
"NFKBIB",2.46512392043304e-205,0.535995665103982,0.769,0.552,3.98191466867549e-201
"EEA1",1.49535719349291e-204,-0.584406217068382,0.284,0.557,2.4154504746491e-200
"COX2",5.13439955932903e-204,-0.51938238755641,0.996,0.996,8.29359560818418e-200
"TMBIM6",8.99662522367743e-204,-0.559564733918457,0.645,0.814,1.45322487238061e-199
"RASGEF1B",2.401891995433e-203,0.743404215148381,0.506,0.22,3.87977614022292e-199
"CFLAR",3.39179305048494e-203,0.733139777187853,0.846,0.685,5.47876331444832e-199
"SUMO2",6.93308980710343e-203,-0.532269590457852,0.933,0.96,1.11990199654142e-198
"RTN3",7.34831012950265e-203,-0.607660583023254,0.854,0.922,1.18697253521856e-198
"UBL3",7.52775861638045e-202,-0.688448686960289,0.648,0.823,1.21595884930393e-197
"CLCF1",8.68175096294604e-202,0.486283031164848,0.321,0.078,1.40236323304467e-197
"RPL36",6.80478464629579e-201,0.283621279859111,0.996,0.993,1.09917686391616e-196
"MYO1C",7.23524321678502e-201,-0.593791027483168,0.428,0.676,1.16870883680728e-196
"RNPS1",2.88307188691507e-198,0.534026276402418,0.856,0.745,4.65702601893392e-194
"SLC39A10",7.03193812319138e-198,-0.556732558798026,0.131,0.394,1.1358689650391e-193
"FRG1",2.89398299104853e-197,0.502108506693491,0.826,0.651,4.6746507254407e-193
"CLTA",7.69334722186605e-197,-0.48875763311184,0.898,0.951,1.24270637674802e-192
"CTSZ",9.37653374501875e-197,-0.726278305647408,0.456,0.684,1.51459149583288e-192
"SMAGP",4.96657327238664e-196,-0.531165712888951,0.649,0.819,8.02250580688615e-192
"RSL1D1",8.49205874199197e-196,0.524787995827123,0.764,0.538,1.37172224859396e-191
"PIM1",8.70279237443985e-196,1.00819442589606,0.837,0.683,1.40576205224327e-191
"RTF1",2.16611039833189e-195,0.643456165473982,0.848,0.752,3.49891812642551e-191
"VAMP8",2.88805976715038e-194,-0.564925623254323,0.517,0.731,4.66508294187801e-190
"CDKN2D",4.16465971392533e-194,0.762677164203781,0.935,0.863,6.72717483590359e-190
"UBE2B",2.90805424247037e-193,0.602021035666976,0.675,0.445,4.69738001786238e-189
"CHCHD7",1.23271759101283e-192,0.530615148235222,0.555,0.295,1.99120872476303e-188
"ETS2",2.52423811209788e-190,0.690431827697721,0.525,0.258,4.07740182247171e-186
"TOP2B",8.79193495522832e-190,-0.474504160263602,0.256,0.528,1.42016125331803e-185
"DDX17",1.16946397000037e-189,-0.593010731130633,0.487,0.705,1.88903515074161e-185
"SF3B5",2.22170489755425e-189,0.548627440999993,0.958,0.907,3.58871992101938e-185
"TBL1XR1",3.58440800398747e-189,-0.409675410153517,0.143,0.408,5.78989424884096e-185
"RPS29.1",3.07049738695367e-188,0.357106086694307,0.996,0.993,4.95977442914627e-184
"IL21R",4.42155931317912e-188,-0.53124779528965,0.345,0.606,7.14214475857823e-184
"ALYREF",6.65203225004319e-188,0.572968014346836,0.933,0.877,1.07450276934948e-183
"EPS15",8.17543499896176e-186,-0.548704166560464,0.609,0.799,1.32057801538229e-181
"TOB1",1.89678882779878e-185,0.647827198929106,0.89,0.798,3.06388299354337e-181
"NSD3",2.15563594348297e-185,-0.437328107619211,0.244,0.516,3.48199873950805e-181
"IQGAP1",2.75859794065311e-185,-0.595650251918973,0.463,0.694,4.45596325353698e-181
"FMNL3",1.58071652863687e-184,0.477427350268041,0.417,0.154,2.55333140870713e-180
"JAG1",1.68266415334351e-184,0.787262658892515,0.657,0.396,2.71800740689577e-180
"CDC42SE2",5.11906981997618e-184,0.483982036524458,0.875,0.725,8.26883348020752e-180
"MAP3K8",1.1644974764685e-183,0.56541176067308,0.803,0.601,1.88101277373957e-179
"ZMIZ1",4.55161774541988e-183,0.569980699359586,0.807,0.619,7.35222814417673e-179
"IRF4",6.83988843768426e-183,0.857964895151876,0.899,0.782,1.10484717933914e-178
"ACSL3",6.53810142580236e-182,-0.450982155196031,0.078,0.306,1.05609952330986e-177
"TLN1",8.0154063504029e-181,-0.539680075293777,0.541,0.76,1.29472858778058e-176
"REL",2.15781784098019e-180,0.400235613283213,0.974,0.897,3.4855231585353e-176
"RAB5B",1.02029026903988e-179,-0.366076029056658,0.114,0.357,1.64807487158011e-175
"DESI2",1.08742986766197e-179,0.438638477813975,0.557,0.296,1.75652546523437e-175
"HIF1A",6.48259022472275e-179,0.536133721969178,0.927,0.794,1.04713279899947e-174
"CLINT1",2.22423363194942e-178,-0.596765371016416,0.497,0.704,3.5928045856879e-174
"DLGAP4",2.6679811608116e-178,-0.491881610336812,0.366,0.611,4.30958996905899e-174
"VEGFC",3.65732345254809e-178,-0.493671544132547,0.243,0.499,5.90767457290092e-174
"ILK",4.96815118765034e-178,-0.54417183863763,0.541,0.736,8.02505461341159e-174
"MFAP1",9.38197763064589e-178,0.741723275605543,0.624,0.391,1.51547084667823e-173
"TBC1D4",1.25746417236692e-177,0.451671436721038,0.991,0.974,2.03118187762429e-173
"EIF5",1.51246983603935e-177,0.526462171630264,0.983,0.973,2.44309252615436e-173
"RAB8A",2.39666977805792e-176,-0.382661903209777,0.145,0.4,3.87134069249696e-172
"RABEP1",3.10925496656422e-176,-0.428267990387775,0.135,0.381,5.02237954749119e-172
"ATP6V1C1",3.34970141734576e-176,-0.363233352559812,0.085,0.315,5.4107726994386e-172
"DERL2",4.83760000256139e-176,-0.411379650843481,0.207,0.462,7.81417528413741e-172
"ANXA2",6.23900996402616e-176,-0.729464968248255,0.543,0.743,1.00778727948914e-171
"GPR183",8.47387808772476e-176,0.678894235008156,0.955,0.936,1.36878552751018e-171
"GNB2",2.00193025075573e-175,-0.499189426936615,0.565,0.754,3.23371793404573e-171
"CSNK1G3",1.09540923761763e-174,-0.54038657874126,0.45,0.685,1.76941454152376e-170
"PABPC1",1.49706450116261e-174,0.357338647040394,0.999,0.998,2.41820828872797e-170
"HSPH1",2.94550835919344e-174,0.522648881135643,0.498,0.245,4.75787965260516e-170
"RGS1",4.49115031401605e-174,0.977820976306406,0.939,0.883,7.25455510223013e-170
"EIF3J",4.62433329473936e-174,0.522895579669353,0.6,0.359,7.46968557099249e-170
"RPL38",4.87575640223111e-174,0.319186193320643,0.993,0.989,7.87580931652391e-170
"IFIH1",3.89815212703541e-173,0.604292274750549,0.514,0.259,6.2966851308003e-169
"KLF13",6.09368334859991e-173,-0.460668924910897,0.196,0.453,9.84312671299344e-169
"IL15",6.40850714061747e-173,-0.628413467174274,0.207,0.45,1.03516615842394e-168
"WDR43",7.29333596201228e-173,0.412919467019099,0.556,0.29,1.17809255794384e-168
"SNX17",1.48509866311695e-172,-0.466651590758329,0.359,0.613,2.39887987053282e-168
"PIP4K2A",2.77997721008525e-171,-0.516092542048391,0.3,0.556,4.4904971874507e-167
"ADAM9",3.83670047482844e-170,-0.585795470841268,0.322,0.579,6.19742227699039e-166
"ATF7IP",8.46845333097776e-170,-0.402552338756658,0.103,0.33,1.36790926655284e-165
"NECAP2",1.71640083184404e-169,-0.496706997636194,0.522,0.727,2.77250226367767e-165
"SPCS2",3.7378418601155e-169,-0.45241721615252,0.174,0.415,6.03773595664456e-165
"SETD5",4.27145983634671e-169,-0.334034358135326,0.08,0.303,6.89968907365084e-165
"DOCK10",4.51886160849966e-169,-0.515483979334256,0.39,0.631,7.2993171562095e-165
"SLC7A1",2.49434968972965e-168,0.606169267487482,0.796,0.621,4.0291230538203e-164
"NOCT",7.65894899190009e-168,0.597666455748187,0.813,0.644,1.23715003066162e-163
"ADCY6",1.41343055890747e-167,-0.562945620639794,0.444,0.664,2.28311438180324e-163
"YWHAG",1.47766602049409e-167,0.502994456810734,0.943,0.867,2.3868739229041e-163
"GNPDA1",1.83662994464538e-167,-0.332976782593176,0.067,0.281,2.96670834958569e-163
"AFF4",9.6796796354018e-167,0.457659624110536,0.913,0.798,1.56355865150645e-162
"CD80",6.11980431692512e-166,0.447039246778139,0.468,0.22,9.88531991312914e-162
"SRRM1",4.03427887826789e-165,0.445914240539184,0.957,0.924,6.51657067206613e-161
"ADTRP",1.61296603685101e-164,-0.986471900109867,0.442,0.621,2.60542403932544e-160
"ENSBTAG00000030593",5.15627966529625e-164,-0.442671248233293,0.899,0.938,8.32893854335304e-160
"RASSF2",5.43610828678734e-164,-0.390451471880646,0.194,0.446,8.78094571564758e-160
"CAPNS1",8.65627493845493e-164,-0.440863915434077,0.794,0.887,1.39824809080863e-159
"ENSBTAG00000052466",3.64715213730696e-163,0.473993812118687,0.555,0.307,5.89124484739193e-159
"KMT2A",4.20657831141748e-163,-0.456301869778391,0.293,0.549,6.79488594643266e-159
"SESN3",5.91933329249319e-163,-0.405082164736917,0.211,0.464,9.56149906736425e-159
"RELB",1.07084247516829e-162,-0.424910625272002,0.845,0.917,1.72973185013934e-158
"NFKBIA",1.98376245374119e-162,0.731121065456446,0.998,0.997,3.20437149152814e-158
"HS6ST1",5.71667098989996e-162,0.410231893484741,0.384,0.149,9.2341386499854e-158
"CSRNP1",2.14619141889827e-161,0.522882654391631,0.861,0.695,3.46674299894638e-157
"PPP1CC",2.25191474686236e-161,0.550551320803556,0.749,0.574,3.63751789060676e-157
"MAP4",1.16494007637347e-160,-0.472376389706739,0.319,0.566,1.88172770536607e-156
"ACTR2",1.63693455085464e-160,-0.528543700031231,0.362,0.577,2.64414037999549e-156
"ENSBTAG00000049233",2.35426070772093e-160,-0.592164453589147,0.676,0.821,3.80283732118162e-156
"OGFRL1",5.39521153684863e-160,0.451677577456182,0.798,0.598,8.7148851954716e-156
"BUD23",1.80170953179239e-159,0.581770570767357,0.542,0.314,2.91030140670424e-155
"CACYBP",2.09024606859015e-159,0.520218457302584,0.737,0.555,3.37637447459367e-155
"DDX3X",2.23120597765546e-159,0.51520745748097,0.733,0.54,3.60406701570687e-155
"DBI",1.66685140564639e-158,-0.457189979046237,0.893,0.95,2.69246507554061e-154
"MYLIP",4.36094492702683e-158,0.55970480581706,0.874,0.748,7.04423434062644e-154
"YWHAB",6.86013533769324e-158,-0.396470723842929,0.911,0.957,1.10811766109759e-153
"VPS35",7.45743628521211e-158,-0.339687137207864,0.09,0.305,1.20459968315031e-153
"SAP18",8.17642138299475e-158,0.41048490033557,0.963,0.932,1.32073734599514e-153
"DOCK8",1.27879124982148e-157,0.488202181910023,0.638,0.408,2.06563150583663e-153
"EIF1",3.52712801173751e-157,0.269209977567078,0.999,0.999,5.6973698773596e-153
"ENSBTAG00000024482",1.5101430743858e-156,-0.49269693480053,0.434,0.658,2.43933410805539e-152
"MKRN1",1.53336586263073e-156,0.528776665735639,0.654,0.446,2.47684587790742e-152
"SEPTIN11",2.67076598253697e-156,0.508880383011147,0.569,0.33,4.31408829159197e-152
"SCN3A",5.08887687574267e-156,-0.31847717077501,0.055,0.251,8.22006281738713e-152
"SEPTIN6",1.43311391585299e-155,-0.556090686669258,0.43,0.649,2.31490890827734e-151
"CREB3L1",2.1041062125177e-155,0.35681094911548,0.217,0.038,3.39876276507983e-151
"MAFF",3.97989946985039e-155,0.6872082192033,0.684,0.493,6.42873161364934e-151
"PLIN2",8.50861968465385e-155,0.747870861148112,0.767,0.614,1.37439733766214e-150
"CORO1A",1.76764797597919e-154,-0.540900081025788,0.842,0.902,2.85528177559918e-150
"CCL5",2.47325648505348e-154,1.35052564652609,0.519,0.278,3.99505120030689e-150
"TREX1",4.46645280654825e-154,-0.402885144171887,0.223,0.464,7.21466121841739e-150
"NFKBIZ",7.59831988890775e-154,0.616150676121298,0.921,0.82,1.22735661165527e-149
"UBE2E1",7.33687468014554e-153,0.474557459146637,0.857,0.724,1.18512536708391e-148
"GADD45G",1.38735799540141e-152,1.36539549886134,0.525,0.307,2.2409993699719e-148
"APPL1",1.69844803477087e-152,-0.508342169358305,0.956,0.966,2.74350311056539e-148
"CXCL8",1.87471615931712e-152,1.12539386713832,0.375,0.144,3.02822901214494e-148
"SAR1A",7.22090829141034e-152,0.389641878634598,0.579,0.336,1.16639331631151e-147
"ATP13A3",8.29158138224606e-152,-0.599199543769435,0.548,0.739,1.33933914067421e-147
"FGL2",9.09136130043509e-152,-0.79089861033032,0.256,0.48,1.46852759085928e-147
"LRRK1",2.06196207170344e-151,-0.515378164228808,0.681,0.824,3.33068733442257e-147
"BCL2L1",2.64477994614684e-151,0.403932304010455,0.367,0.142,4.272113047011e-147
"TGFBR1",2.97188495433301e-151,-0.421658235194605,0.182,0.415,4.80048576673412e-147
"NIBAN1",5.47515410267373e-151,-0.484759476500469,0.42,0.643,8.84401642204888e-147
"MPZL1",9.88790365625389e-151,-0.494447248336331,0.324,0.546,1.59719307759469e-146
"SMIM7",1.46764846546517e-150,-0.422971109793069,0.422,0.642,2.37069256626588e-146
"M6PR",2.90991707014219e-150,-0.500130757630992,0.387,0.604,4.70038904340068e-146
"OSTF1",4.48069397276492e-150,0.40200421099491,0.984,0.97,7.23766497420717e-146
"H1-4",5.76417596758844e-150,-0.497634585752129,0.273,0.516,9.3108734404456e-146
"RBM27",1.00971202762688e-149,0.463997993230418,0.769,0.604,1.6309878382257e-145
"SUCLG1",1.01381439947051e-149,-0.369402699645298,0.332,0.566,1.63761439946471e-145
"SSU72",4.09875704954854e-149,-0.410600150577642,0.335,0.568,6.62072226213576e-145
"CHMP4A",6.54906353207003e-149,-0.29005775053909,0.106,0.324,1.05787023233527e-144
"PPTC7",1.11906130158468e-148,0.386553870342416,0.51,0.267,1.80761972044973e-144
"FERMT3",2.87198485125457e-148,-0.438532595683273,0.328,0.562,4.63911713023151e-144
"ENSBTAG00000004472",3.54441265843795e-148,0.462884011181014,0.755,0.555,5.72528976717482e-144
"PPP1R18",4.52962972977966e-148,-0.464364361943186,0.552,0.753,7.31671090251308e-144
"PPP2CA",5.76854185626822e-148,0.434283397463539,0.831,0.705,9.31792566043006e-144
"DBNL",1.24517124128486e-147,-0.408590998623006,0.373,0.596,2.01132510604743e-143
"TAP1",4.27056923230942e-147,0.489204224924958,0.784,0.631,6.89825048094941e-143
"SMARCE1",4.76343567702032e-145,-0.499175351300804,0.697,0.819,7.69437764909092e-141
"GCH1",1.21824655697068e-144,0.343194427156472,0.309,0.103,1.96783366347473e-140
"PTP4A1",1.60565244580128e-144,0.453294750797448,0.772,0.594,2.5936103957028e-140
"XPO4",2.32190601391413e-144,0.434744690870232,0.671,0.456,3.7505747842755e-140
"GNB4",3.24849115354162e-144,-0.368486264969057,0.149,0.37,5.24728776031579e-140
"DIPK1A",6.37681360668961e-144,-0.304559291052967,0.077,0.274,1.03004670188857e-139
"FDX1",7.06833220040782e-144,0.465544075877325,0.643,0.454,1.14174770033187e-139
"NOL11",1.03572771234517e-143,0.422990984936079,0.611,0.388,1.67301097375115e-139
"ENO1",4.16219660652034e-143,-0.458901912879463,0.926,0.954,6.7231961785123e-139
"ASH1L",5.66724982803112e-143,-0.442913753683501,0.361,0.605,9.15430864721866e-139
"NUP160",3.01609179450716e-142,0.299973864359903,0.345,0.13,4.87189307566741e-138
"RBM6",1.73635073155373e-140,-0.306347938976291,0.099,0.306,2.80472733667875e-136
"LSP1",2.246866179072e-140,-0.373624897075951,0.994,0.994,3.629362939055e-136
"ORMDL2",4.13506414251909e-140,-0.330163216212777,0.185,0.409,6.67936910941108e-136
"ALCAM",5.56702696499305e-140,0.520142951039145,0.611,0.389,8.99241865655327e-136
"SAP30BP",1.08820182588587e-139,0.358798892291796,0.562,0.33,1.75777240935344e-135
"UQCR10",4.31105025784111e-139,-0.421323852764503,0.724,0.836,6.96363948149074e-135
